OrderID,ItemName,Quantity
17286,Almond Milk Tea,3
17287,Green Tea,3
17287,Rosehip Milk Tea,3
17287,Coffee Milk Tea,1
17287,Taro Milk Tea,2
17288,Rosehip Milk Tea,1
17288,Coffee Milk Tea,1
17288,Taro Milk Tea,3
17288,Almond Milk Tea,1
17289,Rosehip Milk Tea,1
17289,Taro Milk Tea,1
17289,Coconut Milk Tea,2
17290,Green Tea,1
17290,Rosehip Milk Tea,1
17290,Coffee Milk Tea,2
17290,Honey Milk Tea,1
17291,Taro Milk Tea,1
17291,Honey Milk Tea,3
17291,Thai Milk Tea,3
17291,Almond Milk Tea,3
17292,Rosehip Milk Tea,2
17292,Coffee Milk Tea,3
17292,Thai Milk Tea,3
17292,Coconut Milk Tea,3
17292,Almond Milk Tea,3
17293,Green Tea,2
17293,Rosehip Milk Tea,1
17293,Coffee Milk Tea,2
17293,Taro Milk Tea,3
17294,Rosehip Milk Tea,2
17294,Coffee Milk Tea,1
17294,Taro Milk Tea,1
17294,Thai Milk Tea,1
17294,Almond Milk Tea,3
17295,Green Tea,3
17295,Coffee Milk Tea,1
17295,Thai Milk Tea,1
17295,Almond Milk Tea,3
17296,Green Tea,2
17296,Coffee Milk Tea,3
17296,Thai Milk Tea,2
17296,Coconut Milk Tea,3
17297,Green Tea,2
17297,Coffee Milk Tea,1
17297,Taro Milk Tea,2
17297,Honey Milk Tea,1
17297,Thai Milk Tea,3
17297,Coconut Milk Tea,3
17298,Rosehip Milk Tea,3
17298,Honey Milk Tea,2
17298,Thai Milk Tea,3
17298,Almond Milk Tea,2
17299,Rosehip Milk Tea,3
17299,Taro Milk Tea,2
17299,Almond Milk Tea,1
17300,Green Tea,1
17300,Coffee Milk Tea,3
17300,Taro Milk Tea,3
17301,Green Tea,1
17301,Taro Milk Tea,2
17302,Green Tea,3
17302,Rosehip Milk Tea,2
17302,Honey Milk Tea,3
17302,Thai Milk Tea,3
17302,Coconut Milk Tea,3
17302,Almond Milk Tea,1
17303,Green Tea,3
17303,Taro Milk Tea,3
17303,Honey Milk Tea,2
17303,Coconut Milk Tea,3
17304,Thai Milk Tea,2
17304,Coconut Milk Tea,1
17304,Almond Milk Tea,2
17305,Coffee Milk Tea,1
17305,Taro Milk Tea,2
17305,Coconut Milk Tea,1
17306,Rosehip Milk Tea,3
17306,Honey Milk Tea,1
17306,Thai Milk Tea,3
17307,Rosehip Milk Tea,2
17307,Taro Milk Tea,1
17307,Thai Milk Tea,2
17307,Coconut Milk Tea,2
17307,Almond Milk Tea,2
17308,Rosehip Milk Tea,1
17308,Coffee Milk Tea,1
17308,Honey Milk Tea,1
17308,Almond Milk Tea,3
17309,Rosehip Milk Tea,3
17309,Taro Milk Tea,1
17309,Thai Milk Tea,2
17309,Coconut Milk Tea,3
17309,Almond Milk Tea,3
17310,Green Tea,3
17310,Rosehip Milk Tea,1
17310,Taro Milk Tea,2
17310,Honey Milk Tea,3
17310,Coconut Milk Tea,3
17311,Green Tea,2
17311,Coffee Milk Tea,3
17311,Taro Milk Tea,3
17311,Honey Milk Tea,2
17311,Thai Milk Tea,2
17311,Coconut Milk Tea,3
17311,Almond Milk Tea,1
17312,Green Tea,2
17312,Rosehip Milk Tea,1
17312,Taro Milk Tea,3
17312,Honey Milk Tea,2
17312,Coconut Milk Tea,2
17312,Almond Milk Tea,2
17313,Honey Milk Tea,1
17313,Thai Milk Tea,2
17313,Coconut Milk Tea,2
17314,Rosehip Milk Tea,3
17314,Coffee Milk Tea,3
17314,Taro Milk Tea,2
17315,Coffee Milk Tea,3
17315,Taro Milk Tea,3
17315,Honey Milk Tea,3
17315,Thai Milk Tea,2
17315,Coconut Milk Tea,1
17316,Green Tea,3
17316,Taro Milk Tea,3
17316,Honey Milk Tea,1
17316,Thai Milk Tea,1
17316,Coconut Milk Tea,2
17317,Green Tea,3
17317,Rosehip Milk Tea,3
17317,Thai Milk Tea,2
17317,Coconut Milk Tea,2
17317,Almond Milk Tea,3
17318,Honey Milk Tea,1
17318,Coconut Milk Tea,3
17319,Green Tea,1
17319,Rosehip Milk Tea,2
17319,Coffee Milk Tea,3
17319,Taro Milk Tea,2
17320,Green Tea,2
17320,Rosehip Milk Tea,1
17320,Honey Milk Tea,2
17320,Thai Milk Tea,2
17320,Coconut Milk Tea,2
17320,Almond Milk Tea,1
17321,Green Tea,1
17321,Rosehip Milk Tea,2
17321,Coffee Milk Tea,3
17321,Taro Milk Tea,1
17321,Thai Milk Tea,3
17322,Green Tea,2
17322,Rosehip Milk Tea,2
17322,Thai Milk Tea,2
17322,Almond Milk Tea,3
17323,Rosehip Milk Tea,1
17323,Honey Milk Tea,3
17324,Rosehip Milk Tea,3
17324,Coffee Milk Tea,2
17324,Taro Milk Tea,2
17324,Honey Milk Tea,3
17324,Almond Milk Tea,2
17325,Green Tea,3
17325,Honey Milk Tea,2
17325,Almond Milk Tea,2
17326,Rosehip Milk Tea,3
17326,Thai Milk Tea,2
17327,Rosehip Milk Tea,1
17327,Taro Milk Tea,2
17327,Almond Milk Tea,1
17328,Green Tea,1
17328,Coffee Milk Tea,1
17328,Coconut Milk Tea,1
17328,Almond Milk Tea,1
17329,Green Tea,1
17329,Rosehip Milk Tea,1
17329,Taro Milk Tea,2
17329,Coconut Milk Tea,1
17330,Thai Milk Tea,2
17331,Green Tea,1
17331,Coffee Milk Tea,3
17332,Rosehip Milk Tea,1
17332,Coffee Milk Tea,2
17332,Taro Milk Tea,2
17332,Almond Milk Tea,3
17333,Rosehip Milk Tea,1
17333,Coffee Milk Tea,3
17333,Taro Milk Tea,3
17333,Honey Milk Tea,1
17333,Thai Milk Tea,1
17333,Coconut Milk Tea,2
17333,Almond Milk Tea,1
17334,Rosehip Milk Tea,2
17334,Coffee Milk Tea,1
17334,Taro Milk Tea,3
17335,Rosehip Milk Tea,2
17335,Coffee Milk Tea,2
17335,Taro Milk Tea,1
17335,Honey Milk Tea,3
17335,Coconut Milk Tea,2
17336,Green Tea,1
17336,Taro Milk Tea,2
17336,Thai Milk Tea,3
17337,Coffee Milk Tea,1
17337,Honey Milk Tea,3
17337,Thai Milk Tea,1
17337,Almond Milk Tea,2
17338,Green Tea,2
17338,Coffee Milk Tea,1
17338,Honey Milk Tea,2
17338,Almond Milk Tea,3
17339,Honey Milk Tea,3
17339,Coconut Milk Tea,1
17339,Almond Milk Tea,1
17340,Honey Milk Tea,3
17340,Coconut Milk Tea,1
17340,Almond Milk Tea,1
17341,Green Tea,2
17341,Rosehip Milk Tea,1
17341,Coffee Milk Tea,1
17341,Taro Milk Tea,1
17341,Coconut Milk Tea,2
17341,Almond Milk Tea,2
17342,Coffee Milk Tea,1
17342,Taro Milk Tea,1
17342,Thai Milk Tea,2
17342,Coconut Milk Tea,1
17343,Rosehip Milk Tea,3
17343,Taro Milk Tea,3
17343,Honey Milk Tea,2
17343,Coconut Milk Tea,3
17344,Green Tea,3
17344,Coffee Milk Tea,1
17344,Taro Milk Tea,1
17344,Thai Milk Tea,2
17344,Coconut Milk Tea,1
17345,Rosehip Milk Tea,2
17345,Thai Milk Tea,2
17345,Almond Milk Tea,1
17346,Rosehip Milk Tea,2
17346,Coffee Milk Tea,3
17346,Honey Milk Tea,2
17347,Green Tea,1
17347,Rosehip Milk Tea,1
17347,Coffee Milk Tea,2
17347,Taro Milk Tea,2
17347,Honey Milk Tea,3
17347,Coconut Milk Tea,3
17348,Green Tea,3
17348,Rosehip Milk Tea,2
17348,Coffee Milk Tea,3
17348,Thai Milk Tea,2
17348,Coconut Milk Tea,1
17348,Almond Milk Tea,1
17349,Green Tea,3
17349,Coffee Milk Tea,2
17349,Taro Milk Tea,2
17349,Honey Milk Tea,3
17349,Almond Milk Tea,2
17350,Rosehip Milk Tea,2
17350,Taro Milk Tea,3
17351,Green Tea,2
17351,Rosehip Milk Tea,2
17351,Taro Milk Tea,3
17351,Almond Milk Tea,1
17352,Green Tea,3
17352,Honey Milk Tea,3
17352,Thai Milk Tea,3
17352,Coconut Milk Tea,2
17353,Green Tea,3
17353,Rosehip Milk Tea,3
17353,Coffee Milk Tea,2
17353,Honey Milk Tea,2
17353,Thai Milk Tea,3
17353,Coconut Milk Tea,1
17353,Almond Milk Tea,1
17354,Green Tea,1
17354,Taro Milk Tea,1
17354,Thai Milk Tea,2
17355,Green Tea,1
17355,Rosehip Milk Tea,2
17355,Thai Milk Tea,2
17355,Coconut Milk Tea,3
17355,Almond Milk Tea,3
17356,Green Tea,1
17356,Rosehip Milk Tea,3
17356,Taro Milk Tea,2
17356,Thai Milk Tea,2
17356,Coconut Milk Tea,3
17357,Green Tea,2
17357,Rosehip Milk Tea,1
17357,Coffee Milk Tea,3
17357,Taro Milk Tea,3
17357,Honey Milk Tea,3
17357,Thai Milk Tea,3
17357,Coconut Milk Tea,2
17357,Almond Milk Tea,1
17358,Green Tea,3
17358,Rosehip Milk Tea,2
17358,Thai Milk Tea,3
17358,Coconut Milk Tea,2
17359,Coffee Milk Tea,1
17359,Taro Milk Tea,1
17359,Coconut Milk Tea,1
17360,Rosehip Milk Tea,1
17360,Coffee Milk Tea,3
17360,Thai Milk Tea,1
17361,Coffee Milk Tea,3
17361,Taro Milk Tea,3
17362,Rosehip Milk Tea,1
17362,Almond Milk Tea,2
17363,Green Tea,2
17363,Rosehip Milk Tea,3
17363,Coffee Milk Tea,2
17363,Thai Milk Tea,1
17363,Coconut Milk Tea,2
17363,Almond Milk Tea,2
17364,Green Tea,3
17364,Taro Milk Tea,1
17364,Thai Milk Tea,3
17364,Coconut Milk Tea,1
17365,Green Tea,1
17365,Thai Milk Tea,1
17365,Coconut Milk Tea,3
17366,Green Tea,3
17366,Rosehip Milk Tea,1
17366,Honey Milk Tea,3
17366,Coconut Milk Tea,2
17367,Thai Milk Tea,3
17367,Almond Milk Tea,3
17368,Rosehip Milk Tea,1
17368,Taro Milk Tea,3
17368,Thai Milk Tea,1
17368,Coconut Milk Tea,3
17368,Almond Milk Tea,2
17369,Thai Milk Tea,1
17370,Coffee Milk Tea,3
17370,Honey Milk Tea,3
17370,Thai Milk Tea,3
17370,Coconut Milk Tea,2
17371,Coffee Milk Tea,2
17371,Honey Milk Tea,1
17371,Thai Milk Tea,3
17372,Coffee Milk Tea,2
17373,Taro Milk Tea,1
17373,Coconut Milk Tea,1
17374,Rosehip Milk Tea,2
17374,Coffee Milk Tea,3
17374,Honey Milk Tea,2
17375,Rosehip Milk Tea,3
17375,Coffee Milk Tea,2
17375,Coconut Milk Tea,1
17375,Almond Milk Tea,3
17376,Rosehip Milk Tea,1
17376,Honey Milk Tea,1
17376,Thai Milk Tea,1
17376,Almond Milk Tea,2
17377,Rosehip Milk Tea,1
17377,Coffee Milk Tea,2
17377,Honey Milk Tea,1
17377,Thai Milk Tea,2
17377,Coconut Milk Tea,2
17377,Almond Milk Tea,3
17378,Honey Milk Tea,3
17379,Green Tea,2
17379,Honey Milk Tea,2
17380,Green Tea,2
17380,Rosehip Milk Tea,1
17380,Coffee Milk Tea,3
17380,Taro Milk Tea,2
17380,Thai Milk Tea,2
17380,Almond Milk Tea,3
17381,Coffee Milk Tea,3
17382,Green Tea,2
17382,Rosehip Milk Tea,2
17382,Taro Milk Tea,3
17382,Honey Milk Tea,2
17382,Thai Milk Tea,1
17382,Almond Milk Tea,2
17383,Rosehip Milk Tea,1
17383,Taro Milk Tea,1
17383,Coconut Milk Tea,3
17384,Green Tea,3
17384,Taro Milk Tea,3
17384,Almond Milk Tea,2
17385,Rosehip Milk Tea,2
17385,Coffee Milk Tea,2
17385,Almond Milk Tea,3
17386,Rosehip Milk Tea,1
17387,Green Tea,1
17387,Coffee Milk Tea,1
17387,Taro Milk Tea,1
17387,Honey Milk Tea,1
17387,Coconut Milk Tea,2
17388,Green Tea,2
17388,Coffee Milk Tea,1
17388,Taro Milk Tea,3
17388,Honey Milk Tea,1
17388,Almond Milk Tea,1
17389,Taro Milk Tea,1
17389,Almond Milk Tea,1
17390,Green Tea,2
17390,Rosehip Milk Tea,2
17390,Taro Milk Tea,2
17390,Thai Milk Tea,2
17391,Rosehip Milk Tea,3
17391,Taro Milk Tea,2
17391,Honey Milk Tea,2
17391,Thai Milk Tea,3
17392,Rosehip Milk Tea,2
17392,Coffee Milk Tea,3
17392,Coconut Milk Tea,1
17393,Rosehip Milk Tea,1
17393,Coffee Milk Tea,2
17393,Almond Milk Tea,3
17394,Green Tea,3
17394,Rosehip Milk Tea,3
17394,Coconut Milk Tea,1
17395,Green Tea,2
17395,Rosehip Milk Tea,3
17395,Coffee Milk Tea,1
17395,Thai Milk Tea,3
17395,Coconut Milk Tea,1
17396,Green Tea,3
17396,Taro Milk Tea,1
17396,Thai Milk Tea,3
17396,Almond Milk Tea,2
17397,Coffee Milk Tea,1
17397,Taro Milk Tea,2
17397,Honey Milk Tea,3
17397,Thai Milk Tea,3
17397,Coconut Milk Tea,3
17397,Almond Milk Tea,2
17398,Green Tea,2
17398,Rosehip Milk Tea,1
17398,Taro Milk Tea,1
17398,Thai Milk Tea,3
17398,Coconut Milk Tea,3
17398,Almond Milk Tea,1
17399,Green Tea,2
17399,Coffee Milk Tea,3
17399,Coconut Milk Tea,1
17399,Almond Milk Tea,2
17400,Rosehip Milk Tea,3
17400,Coffee Milk Tea,2
17400,Taro Milk Tea,3
17400,Honey Milk Tea,2
17400,Thai Milk Tea,1
17401,Green Tea,2
17401,Rosehip Milk Tea,1
17401,Coffee Milk Tea,1
17401,Taro Milk Tea,1
17401,Honey Milk Tea,3
17401,Coconut Milk Tea,2
17401,Almond Milk Tea,2
17402,Green Tea,3
17402,Taro Milk Tea,1
17402,Honey Milk Tea,3
17402,Almond Milk Tea,1
17403,Taro Milk Tea,3
17403,Honey Milk Tea,1
17403,Thai Milk Tea,2
17403,Coconut Milk Tea,1
17404,Green Tea,2
17404,Rosehip Milk Tea,1
17404,Coffee Milk Tea,1
17404,Honey Milk Tea,2
17404,Thai Milk Tea,3
17404,Almond Milk Tea,1
17405,Green Tea,3
17405,Coffee Milk Tea,1
17405,Honey Milk Tea,2
17405,Almond Milk Tea,2
17406,Rosehip Milk Tea,2
17406,Honey Milk Tea,3
17406,Thai Milk Tea,3
17406,Almond Milk Tea,2
17407,Coffee Milk Tea,3
17407,Honey Milk Tea,2
17407,Thai Milk Tea,2
17408,Rosehip Milk Tea,2
17408,Taro Milk Tea,2
17408,Honey Milk Tea,2
17408,Thai Milk Tea,1
17408,Coconut Milk Tea,2
17409,Green Tea,1
17409,Thai Milk Tea,3
17409,Coconut Milk Tea,2
17409,Almond Milk Tea,3
17410,Green Tea,3
17410,Rosehip Milk Tea,1
17410,Honey Milk Tea,2
17410,Thai Milk Tea,1
17411,Green Tea,1
17411,Coffee Milk Tea,1
17411,Honey Milk Tea,1
17411,Coconut Milk Tea,1
17412,Coffee Milk Tea,2
17412,Taro Milk Tea,3
17412,Thai Milk Tea,2
17413,Taro Milk Tea,2
17413,Honey Milk Tea,3
17413,Thai Milk Tea,2
17413,Almond Milk Tea,1
17414,Green Tea,3
17414,Rosehip Milk Tea,2
17414,Coffee Milk Tea,3
17414,Taro Milk Tea,1
17414,Honey Milk Tea,3
17414,Coconut Milk Tea,1
17414,Almond Milk Tea,1
17415,Coffee Milk Tea,2
17415,Taro Milk Tea,2
17415,Thai Milk Tea,3
17416,Green Tea,1
17416,Taro Milk Tea,1
17416,Honey Milk Tea,3
17416,Coconut Milk Tea,3
17417,Green Tea,3
17417,Rosehip Milk Tea,2
17417,Coffee Milk Tea,3
17417,Coconut Milk Tea,2
17417,Almond Milk Tea,2
17418,Coffee Milk Tea,1
17418,Taro Milk Tea,3
17418,Honey Milk Tea,1
17418,Almond Milk Tea,3
17419,Rosehip Milk Tea,2
17419,Taro Milk Tea,3
17419,Honey Milk Tea,1
17419,Thai Milk Tea,1
17419,Coconut Milk Tea,1
17420,Rosehip Milk Tea,3
17420,Coffee Milk Tea,3
17420,Honey Milk Tea,2
17420,Coconut Milk Tea,3
17421,Green Tea,3
17421,Rosehip Milk Tea,2
17421,Taro Milk Tea,1
17421,Almond Milk Tea,1
17422,Taro Milk Tea,1
17422,Coconut Milk Tea,2
17423,Rosehip Milk Tea,1
17423,Coffee Milk Tea,2
17423,Taro Milk Tea,3
17423,Honey Milk Tea,3
17423,Thai Milk Tea,3
17423,Almond Milk Tea,3
17424,Coffee Milk Tea,2
17424,Taro Milk Tea,3
17424,Thai Milk Tea,3
17424,Coconut Milk Tea,3
17425,Coffee Milk Tea,1
17425,Honey Milk Tea,1
17425,Thai Milk Tea,3
17425,Coconut Milk Tea,2
17425,Almond Milk Tea,3
17426,Green Tea,3
17426,Coffee Milk Tea,2
17426,Taro Milk Tea,1
17426,Honey Milk Tea,3
17426,Coconut Milk Tea,2
17426,Almond Milk Tea,2
17427,Rosehip Milk Tea,3
17427,Coffee Milk Tea,3
17427,Coconut Milk Tea,2
17428,Coffee Milk Tea,3
17428,Taro Milk Tea,2
17428,Thai Milk Tea,3
17428,Coconut Milk Tea,3
17429,Green Tea,3
17429,Rosehip Milk Tea,2
17429,Taro Milk Tea,2
17429,Thai Milk Tea,2
17429,Coconut Milk Tea,1
17430,Green Tea,2
17430,Taro Milk Tea,3
17430,Honey Milk Tea,1
17430,Thai Milk Tea,1
17430,Coconut Milk Tea,3
17430,Almond Milk Tea,1
17431,Rosehip Milk Tea,2
17431,Honey Milk Tea,1
17431,Coconut Milk Tea,1
17432,Green Tea,3
17433,Green Tea,1
17433,Rosehip Milk Tea,3
17433,Coffee Milk Tea,2
17433,Taro Milk Tea,1
17433,Honey Milk Tea,1
17433,Thai Milk Tea,3
17433,Coconut Milk Tea,3
17434,Taro Milk Tea,1
17434,Thai Milk Tea,2
17435,Taro Milk Tea,3
17435,Honey Milk Tea,3
17435,Thai Milk Tea,2
17435,Coconut Milk Tea,2
17435,Almond Milk Tea,1
17436,Green Tea,1
17436,Coffee Milk Tea,3
17436,Taro Milk Tea,1
17437,Rosehip Milk Tea,1
17437,Honey Milk Tea,3
17438,Green Tea,1
17438,Rosehip Milk Tea,2
17438,Coffee Milk Tea,3
17438,Honey Milk Tea,2
17438,Coconut Milk Tea,1
17439,Green Tea,2
17439,Taro Milk Tea,3
17439,Honey Milk Tea,2
17440,Rosehip Milk Tea,1
17440,Coffee Milk Tea,2
17440,Coconut Milk Tea,1
17440,Almond Milk Tea,2
17441,Rosehip Milk Tea,3
17441,Coffee Milk Tea,2
17441,Taro Milk Tea,1
17441,Thai Milk Tea,1
17441,Coconut Milk Tea,1
17441,Almond Milk Tea,2
17442,Green Tea,3
17442,Taro Milk Tea,2
17442,Honey Milk Tea,1
17442,Almond Milk Tea,2
17443,Almond Milk Tea,1
17444,Green Tea,1
17444,Coffee Milk Tea,1
17444,Taro Milk Tea,2
17444,Coconut Milk Tea,1
17444,Almond Milk Tea,3
17445,Green Tea,3
17445,Rosehip Milk Tea,3
17445,Honey Milk Tea,2
17445,Thai Milk Tea,1
17445,Coconut Milk Tea,3
17446,Rosehip Milk Tea,3
17446,Coffee Milk Tea,3
17446,Honey Milk Tea,1
17446,Thai Milk Tea,2
17446,Coconut Milk Tea,1
17446,Almond Milk Tea,1
17447,Rosehip Milk Tea,1
17447,Coffee Milk Tea,2
17447,Thai Milk Tea,3
17447,Coconut Milk Tea,3
17447,Almond Milk Tea,2
17448,Green Tea,1
17448,Rosehip Milk Tea,1
17448,Honey Milk Tea,2
17448,Thai Milk Tea,1
17449,Rosehip Milk Tea,1
17449,Honey Milk Tea,1
17449,Coconut Milk Tea,3
17450,Green Tea,3
17450,Almond Milk Tea,1
17451,Green Tea,3
17451,Rosehip Milk Tea,1
17451,Thai Milk Tea,2
17451,Coconut Milk Tea,3
17451,Almond Milk Tea,3
17452,Green Tea,3
17452,Rosehip Milk Tea,2
17452,Taro Milk Tea,3
17452,Honey Milk Tea,2
17453,Rosehip Milk Tea,1
17453,Coffee Milk Tea,1
17453,Honey Milk Tea,2
17454,Coffee Milk Tea,2
17454,Taro Milk Tea,1
17454,Honey Milk Tea,2
17454,Thai Milk Tea,1
17454,Coconut Milk Tea,2
17454,Almond Milk Tea,1
17455,Green Tea,2
17455,Rosehip Milk Tea,1
17455,Taro Milk Tea,2
17455,Honey Milk Tea,3
17455,Coconut Milk Tea,3
17456,Green Tea,1
17456,Rosehip Milk Tea,2
17456,Thai Milk Tea,2
17456,Almond Milk Tea,3
17457,Green Tea,1
17457,Coffee Milk Tea,3
17457,Thai Milk Tea,3
17457,Almond Milk Tea,3
17458,Green Tea,2
17458,Taro Milk Tea,3
17458,Thai Milk Tea,1
17458,Almond Milk Tea,1
17459,Rosehip Milk Tea,2
17459,Coffee Milk Tea,3
17459,Honey Milk Tea,1
17459,Coconut Milk Tea,1
17460,Coffee Milk Tea,1
17460,Taro Milk Tea,1
17460,Honey Milk Tea,3
17460,Thai Milk Tea,2
17461,Rosehip Milk Tea,2
17461,Thai Milk Tea,2
17462,Green Tea,1
17462,Coffee Milk Tea,3
17462,Taro Milk Tea,2
17462,Thai Milk Tea,2
17463,Coffee Milk Tea,1
17463,Taro Milk Tea,1
17463,Honey Milk Tea,2
17463,Thai Milk Tea,1
17463,Coconut Milk Tea,2
17463,Almond Milk Tea,2
17464,Green Tea,2
17464,Coffee Milk Tea,3
17464,Taro Milk Tea,1
17464,Almond Milk Tea,1
17465,Coconut Milk Tea,3
17465,Almond Milk Tea,3
17466,Green Tea,1
17466,Rosehip Milk Tea,1
17466,Honey Milk Tea,2
17466,Thai Milk Tea,1
17466,Almond Milk Tea,2
17467,Green Tea,2
17467,Rosehip Milk Tea,1
17467,Coffee Milk Tea,2
17467,Thai Milk Tea,3
17467,Almond Milk Tea,1
17468,Green Tea,1
17468,Coffee Milk Tea,3
17468,Coconut Milk Tea,2
17469,Taro Milk Tea,3
17469,Honey Milk Tea,1
17469,Thai Milk Tea,1
17469,Coconut Milk Tea,1
17470,Coffee Milk Tea,2
17470,Taro Milk Tea,3
17470,Honey Milk Tea,2
17470,Almond Milk Tea,2
17471,Green Tea,3
17471,Coffee Milk Tea,1
17471,Honey Milk Tea,1
17471,Thai Milk Tea,1
17471,Coconut Milk Tea,1
17472,Green Tea,3
17472,Rosehip Milk Tea,2
17472,Thai Milk Tea,1
17472,Almond Milk Tea,1
17473,Green Tea,2
17473,Taro Milk Tea,3
17473,Honey Milk Tea,1
17473,Thai Milk Tea,1
17473,Almond Milk Tea,2
17474,Thai Milk Tea,3
17474,Coconut Milk Tea,1
17474,Almond Milk Tea,3
17475,Green Tea,3
17475,Taro Milk Tea,2
17475,Honey Milk Tea,1
17475,Almond Milk Tea,2
17476,Green Tea,2
17476,Rosehip Milk Tea,1
17476,Coffee Milk Tea,3
17476,Almond Milk Tea,1
17477,Rosehip Milk Tea,1
17477,Thai Milk Tea,2
17477,Coconut Milk Tea,3
17477,Almond Milk Tea,2
17478,Taro Milk Tea,1
17479,Coffee Milk Tea,3
17479,Taro Milk Tea,3
17479,Honey Milk Tea,1
17479,Thai Milk Tea,2
17480,Green Tea,1
17480,Coffee Milk Tea,2
17480,Taro Milk Tea,2
17480,Coconut Milk Tea,1
17480,Almond Milk Tea,2
17481,Rosehip Milk Tea,3
17481,Coffee Milk Tea,2
17481,Coconut Milk Tea,3
17482,Taro Milk Tea,1
17482,Coconut Milk Tea,2
17482,Almond Milk Tea,1
17483,Rosehip Milk Tea,1
17483,Taro Milk Tea,3
17483,Honey Milk Tea,1
17483,Thai Milk Tea,3
17483,Coconut Milk Tea,1
17484,Green Tea,1
17484,Rosehip Milk Tea,2
17484,Coffee Milk Tea,2
17484,Taro Milk Tea,1
17484,Coconut Milk Tea,1
17484,Almond Milk Tea,1
17485,Coffee Milk Tea,2
17485,Taro Milk Tea,3
17485,Coconut Milk Tea,2
17486,Honey Milk Tea,3
17486,Coconut Milk Tea,1
17487,Coffee Milk Tea,2
17487,Coconut Milk Tea,2
17489,Rosehip Milk Tea,3
17489,Taro Milk Tea,1
17489,Honey Milk Tea,3
17490,Rosehip Milk Tea,2
17490,Coffee Milk Tea,1
17490,Taro Milk Tea,3
17490,Almond Milk Tea,2
17491,Rosehip Milk Tea,2
17491,Thai Milk Tea,2
17491,Coconut Milk Tea,1
17492,Green Tea,1
17492,Rosehip Milk Tea,3
17492,Taro Milk Tea,1
17492,Thai Milk Tea,3
17493,Coffee Milk Tea,2
17494,Taro Milk Tea,3
17494,Coconut Milk Tea,3
17495,Green Tea,2
17495,Rosehip Milk Tea,3
17495,Thai Milk Tea,2
17495,Coconut Milk Tea,3
17496,Green Tea,2
17496,Taro Milk Tea,3
17496,Honey Milk Tea,3
17496,Coconut Milk Tea,1
17496,Almond Milk Tea,1
17497,Green Tea,3
17497,Honey Milk Tea,1
17497,Coconut Milk Tea,1
17497,Almond Milk Tea,1
17498,Green Tea,1
17498,Coffee Milk Tea,2
17498,Honey Milk Tea,3
17498,Thai Milk Tea,1
17498,Coconut Milk Tea,2
17498,Almond Milk Tea,2
17499,Green Tea,3
17499,Taro Milk Tea,1
17499,Almond Milk Tea,1
17500,Green Tea,2
17500,Rosehip Milk Tea,3
17500,Thai Milk Tea,3
17500,Coconut Milk Tea,2
17500,Almond Milk Tea,1
17501,Green Tea,1
17501,Taro Milk Tea,3
17501,Coconut Milk Tea,1
17501,Almond Milk Tea,2
17502,Honey Milk Tea,3
17502,Thai Milk Tea,3
17502,Coconut Milk Tea,1
17502,Almond Milk Tea,2
17503,Coffee Milk Tea,3
17503,Taro Milk Tea,1
17503,Honey Milk Tea,1
17503,Thai Milk Tea,1
17503,Coconut Milk Tea,3
17503,Almond Milk Tea,2
17504,Rosehip Milk Tea,3
17504,Coffee Milk Tea,2
17504,Taro Milk Tea,1
17504,Coconut Milk Tea,1
17505,Rosehip Milk Tea,1
17505,Thai Milk Tea,2
17505,Coconut Milk Tea,1
17506,Rosehip Milk Tea,1
17506,Taro Milk Tea,1
17506,Almond Milk Tea,1
17507,Rosehip Milk Tea,2
17507,Honey Milk Tea,2
17507,Thai Milk Tea,1
17507,Almond Milk Tea,2
17508,Coffee Milk Tea,2
17508,Taro Milk Tea,2
17509,Green Tea,3
17509,Rosehip Milk Tea,1
17509,Coffee Milk Tea,2
17509,Taro Milk Tea,2
17509,Honey Milk Tea,2
17509,Thai Milk Tea,1
17509,Coconut Milk Tea,3
17509,Almond Milk Tea,1
17510,Rosehip Milk Tea,3
17510,Coffee Milk Tea,3
17510,Thai Milk Tea,2
17510,Almond Milk Tea,2
17511,Green Tea,1
17511,Honey Milk Tea,1
17511,Thai Milk Tea,3
17512,Green Tea,3
17512,Rosehip Milk Tea,1
17512,Coffee Milk Tea,2
17512,Coconut Milk Tea,1
17513,Green Tea,2
17513,Coffee Milk Tea,1
17513,Taro Milk Tea,2
17513,Honey Milk Tea,1
17514,Coffee Milk Tea,3
17514,Honey Milk Tea,3
17514,Thai Milk Tea,3
17514,Coconut Milk Tea,1
17515,Green Tea,1
17515,Rosehip Milk Tea,1
17515,Coffee Milk Tea,2
17515,Taro Milk Tea,1
17515,Almond Milk Tea,3
17516,Taro Milk Tea,3
17516,Thai Milk Tea,3
17516,Almond Milk Tea,2
17517,Coffee Milk Tea,1
17517,Thai Milk Tea,1
17517,Coconut Milk Tea,1
17517,Almond Milk Tea,3
17518,Coffee Milk Tea,1
17518,Taro Milk Tea,2
17518,Honey Milk Tea,1
17518,Thai Milk Tea,2
17519,Rosehip Milk Tea,3
17519,Honey Milk Tea,1
17519,Thai Milk Tea,1
17519,Coconut Milk Tea,3
17519,Almond Milk Tea,2
17520,Coffee Milk Tea,3
17520,Coconut Milk Tea,1
17520,Almond Milk Tea,2
17521,Taro Milk Tea,1
17521,Honey Milk Tea,3
17521,Thai Milk Tea,2
17521,Coconut Milk Tea,3
